AccNum,cdReads0_RNA_1,cdReads1_RNA_1,cdReads2_RNA_1,cdReads3_RNA_1,cdReads4_RNA_1
NM_001277403,27,25,9,10,13
NM_002160,5767,9537,10429,5289,5769
NM_013242,147,262,274,111,137
NM_002166,21,74,67,28,48
NM_002167,406,1351,1187,586,597
NM_013341,132,231,205,66,94
NM_002168,485,788,998,478,492
NM_001199860,22,40,51,26,25
NM_001303530,889,1367,1654,716,730
NM_004474,27,23,30,9,4
NM_001303534,17,27,36,15,18
NM_013246,22,25,36,9,22
NM_203297,6,13,16,4,6
NM_001136200,53,81,84,27,50
NM_003558,39,48,32,18,27
NM_001024596,86,141,137,76,70
NM_203290,158,289,416,207,271
NM_001040697,27,41,50,25,32
NM_001040694,594,899,941,464,425
NM_001257975,1294,1636,1956,958,809
NM_001305242,36,49,52,16,35
NM_016586,34,28,45,25,30
NM_001773,8,9,8,4,9
NM_016589,144,192,160,88,85
NM_002305,3937,5352,6706,2916,2781
NM_001349346,121,150,218,88,90
NM_001126118,355,550,627,292,303
NM_001323307,3,4,3,2,1
NM_002309,22,38,21,10,20
NM_024577,18,35,47,27,18
NM_024571,143,209,222,108,88
NM_024573,117,151,88,38,95
NM_001256510,175,262,245,90,130
NM_001166426,393,568,673,336,364
NM_001316942,258,354,420,190,172
NM_016133,15,30,33,14,23
NM_024578,42,40,54,18,14
NM_152444,14,16,17,4,10
NM_032424,35,59,34,20,25
NM_001004304,54,80,107,55,41
NM_032427,115,157,150,73,55
NM_001130964,54,90,136,68,70
NM_001130965,533,864,793,402,579
NM_032423,29,48,36,25,20
NM_001130969,390,556,610,306,258
NM_032429,1762,2274,2273,1050,929
NM_014850,31,36,46,30,30
NM_001144989,12,19,21,6,12
NM_015853,389,538,575,340,327
NM_175062,91,117,199,111,75
NM_014023,109,161,216,110,100
NM_001004301,8,12,14,5,10
NM_031885,117,147,194,97,90
NM_181892,30,54,57,14,35
NM_138811,10,9,5,8,1
NM_001014445,76,108,131,80,83
NM_019028,135,246,302,108,155
NM_014587,965,1588,1763,833,837
NM_014586,112,220,210,93,77
NM_014584,113,162,127,43,82
NM_001351517,144,215,180,81,110
NM_138813,31,35,36,28,17
NM_000212,513,640,482,237,319
NM_015721,783,1003,930,398,369
NM_021916,56,73,90,37,54
NM_021913,1173,1763,2341,1037,1177
NM_001145369,206,285,261,104,143
NM_007315,277,413,451,168,200
NM_018139,155,137,106,49,51
NM_018136,263,415,260,120,248
NM_018137,234,337,360,135,144
NM_152424,58,108,137,56,53
NM_018135,234,373,430,188,243
NM_018132,25,21,32,9,21
NM_018133,98,98,75,35,37
NM_018130,33,43,49,15,39
NM_001145365,66,73,70,33,53
NM_005228,352,448,588,281,360
NM_001289824,312,423,488,305,254
NM_001159677,256,376,387,160,198
NM_015512,23,24,33,23,21
NM_018215,540,782,783,311,389
NM_000428,518,693,886,517,500
NM_005659,252,324,408,167,174
NM_005658,2,6,4,2,1
NM_005308,384,512,628,265,289
NM_014369,37,59,49,33,33
NM_005650,791,1131,1077,491,541
NM_014365,19,19,29,10,12
NM_014363,1041,1420,698,271,462
NM_014362,32,33,49,13,16
NM_005657,454,668,691,322,451
NM_032280,31,49,48,12,29
NM_003851,52,66,74,35,49
NM_032283,324,423,588,292,267
NM_032286,48,71,99,34,40
NM_001308054,111,111,141,51,57
NM_032288,87,147,147,54,77
NM_032289,3,2,1,1,1
NM_001271420,71,112,93,46,41
NM_015184,2,1,5,1,2
NM_015185,173,232,282,131,128
NM_015187,282,353,350,145,199
NM_001286837,64,99,85,42,44
NM_005221,3,6,6,2,3
NM_001017927,3,2,12,1,5
NM_014754,389,625,728,288,373
NM_000211,3,5,12,1,1
NM_001017923,8,5,9,1,1
NM_001004342,67,37,69,90,7
NM_001004343,6,14,12,9,11
NM_001009924,68,79,101,29,41
NM_001330420,98,144,205,95,120
NM_174983,498,713,843,462,437
NM_152519,101,135,90,37,49
NM_001291163,56,84,79,34,34
NM_001304499,35,73,62,17,19
NM_015379,350,470,564,246,235
NM_001135773,42,78,60,28,37
NM_152513,1,6,4,4,1
NM_000216,3,2,1,3,3
NM_203349,32,30,25,11,18
NM_152517,26,60,35,11,6
NM_152516,200,346,328,173,199
NM_001258376,81,119,140,69,59
NM_001258373,657,885,1026,569,611
NM_145018,90,130,102,42,57
NM_001172173,12,6,5,8,10
NM_001301365,26,36,17,8,8
NM_183422,80,86,81,29,49
NM_033489,55,87,96,52,47
NM_001322015,47,45,53,34,49
NM_033484,22,31,38,10,31
NM_001162429,346,454,504,206,245
NM_033480,164,238,222,91,133
NM_001330390,60,73,70,13,26
NM_001024,1396,1983,2334,908,1023
NM_001330395,569,806,976,473,415
NM_001020,1716,2654,2742,1115,798
NM_001321272,14,18,16,7,9
NM_001028,326,501,327,117,175
NM_016062,262,321,385,178,201
NM_016063,126,143,189,61,66
NM_016060,50,70,77,30,34
NM_001010935,46,64,51,20,30
NM_016066,37,39,37,22,16
NM_016067,46,69,74,34,41
NM_016065,353,513,541,206,269
NM_001193552,90,108,69,29,59
NM_016068,288,362,397,192,187
NM_004737,93,124,165,59,83
NM_002205,308,347,402,212,218
NM_001166111,928,1321,1551,890,779
NM_001037540,20,34,29,17,26
NM_001271634,347,565,616,282,328
NM_001282662,158,242,289,164,117
NM_001008528,87,177,166,75,91
NM_001240,184,283,296,153,150
NM_002202,5,9,13,5,7
NM_001031720,90,131,178,56,94
NM_001031721,17,36,27,22,27
NM_001031727,115,178,200,94,108
NM_001031725,44,69,76,34,44
NM_080608,6,18,8,9,2
NM_003796,294,430,349,121,186
NM_005701,90,127,111,64,70
NM_001207018,230,364,426,229,232
NM_001321099,62,71,55,23,36
NM_002109,445,683,938,424,482
NM_001111125,28,36,35,22,21
NM_016205,99,169,163,52,94
NM_016202,77,67,72,36,23
NM_016203,14,36,34,16,22
NM_016200,48,63,44,13,31
NM_153348,54,69,98,41,42
NM_001174146,12,14,12,6,8
NM_018696,35,35,27,18,18
NM_001318252,310,400,463,242,260
NM_001172780,13,17,5,4,6
NM_001539,482,777,786,248,335
NM_001134479,189,283,261,78,108
NM_001530,213,283,325,113,195
NM_001531,47,49,52,34,37
NM_001533,2124,3006,3243,1418,1433
NM_001536,2326,3143,4008,1482,1506
NM_001318253,174,237,334,187,194
NM_001306206,236,337,410,154,221
NM_198963,123,214,232,96,139
NM_001282934,71,133,146,76,97
NM_181708,23,32,20,14,12
NM_007278,188,260,283,139,121
NM_001282931,88,117,89,52,38
NM_000046,100,193,165,70,87
NM_000955,1,3,2,1,1
NM_181705,12,14,12,2,5
NM_181706,9,22,14,9,11
NM_000775,2,1,2,1,2
NM_001350602,44,79,70,26,34
NM_000043,2,6,6,5,7
NM_194247,18,20,39,10,18
NM_001160148,42,52,54,30,41
NM_133480,299,453,492,261,230
NM_003979,40,55,65,25,41
NM_001355120,382,630,706,281,295
NM_003972,181,289,215,100,163
NM_194249,3,3,9,3,6
NM_001351800,18,43,35,24,24
NM_001201536,23,34,42,12,25
NM_001350113,4,10,4,3,1
NM_001351804,25,42,38,23,19
NM_004388,47,61,70,32,34
NM_001083953,258,355,373,162,232
NM_001083956,295,439,363,170,183
NM_006113,95,123,117,51,46
NM_207344,85,108,109,48,60
NM_007097,312,445,518,256,278
NM_007096,522,729,816,349,445
NM_024747,258,287,218,94,121
NM_024744,26,35,21,12,15
NM_024742,185,275,309,164,145
NM_024741,170,224,349,218,240
NM_001320327,762,1051,1255,515,597
NM_001029997,13,18,6,5,2
NM_001029991,321,462,457,274,342
NM_032564,7,9,10,10,3
NM_017551,8,13,15,10,11
NM_017550,203,308,459,235,219
NM_017553,239,408,424,213,276
NM_001320329,51,73,96,42,40
NM_017554,171,177,148,48,98
NM_001347937,1,9,7,1,3
NM_173601,39,66,39,22,27
NM_173602,422,599,489,205,288
NM_001347934,27,25,24,11,14
NM_001347931,31,24,20,9,11
NM_019058,153,151,179,97,96
NM_014956,281,430,478,267,301
NM_001286581,1047,1678,2199,1150,1061
NM_001300981,263,472,623,178,251
NM_001300980,87,113,147,62,66
NM_001113407,343,472,532,284,286
NM_001080791,46,65,61,35,27
NM_001271641,1851,2582,2954,1422,1751
NM_001105537,513,688,835,367,372
NM_139033,85,120,150,73,78
NM_001243246,832,1175,1175,579,664
NM_145914,242,323,381,171,214
NM_153029,131,188,147,68,82
NM_001439,104,110,80,23,67
NM_001128423,20,15,15,6,12
NM_001554,261,425,691,342,505
NM_001172773,124,159,145,74,92
NM_005065,293,430,347,162,213
NM_207318,93,126,149,63,73
NM_207315,17,22,37,24,20
NM_001256658,771,1176,1318,594,639
NM_207310,11,5,13,7,4
NM_207311,4,2,1,1,4
NM_207312,36,43,49,31,22
NM_138924,310,394,550,254,261
NM_138927,1888,2697,2808,1208,1673
NM_005822,112,116,125,48,53
NM_005530,113,148,162,51,78
NM_005827,453,657,766,322,439
NM_005824,189,255,236,97,130
NM_005533,107,186,165,105,80
NM_001288980,31,27,25,10,24
NM_005828,535,758,887,420,436
NM_006320,50,63,75,29,20
NM_024913,56,48,48,14,31
NM_001286139,38,60,45,17,32
NM_003791,680,950,780,370,465
NM_006325,509,809,835,368,428
NM_003794,112,191,180,74,121
NM_006329,13,27,21,9,14
NM_003799,53,85,62,28,44
NM_001197181,1593,2214,2572,1099,1156
NM_001080452,292,424,504,258,285
NM_001324446,80,125,131,82,103
NM_024917,46,68,92,45,42
NM_000444,2,2,1,1,1
NM_000449,333,479,505,248,265
NM_001282583,1,3,2,2,5
NM_006391,364,558,414,167,297
NM_032361,62,91,137,56,62
NM_032366,199,302,320,140,166
NM_032364,294,417,416,208,238
NM_032368,58,101,73,43,54
NM_152678,78,130,88,53,75
NM_152679,16,27,15,4,14
NM_001307986,116,166,183,102,75
NM_006392,637,1025,1194,499,561
NM_198243,41,70,88,40,53
NM_001307980,37,51,57,19,18
NM_001442,32,45,41,17,21
NM_003478,54,103,54,30,37
NM_139284,6,11,8,5,4
NM_001003690,228,259,343,158,214
NM_001312909,75,96,80,31,48
NM_001003699,127,167,198,102,97
NM_177977,9,5,5,5,6
NM_152372,5,10,9,5,3
NM_014117,203,369,341,116,163
NM_004672,390,497,523,287,292
NM_001319137,15,29,45,25,19
NM_199133,18,28,18,7,8
NM_001347928,2,1,5,6,1
NM_015575,518,798,803,346,406
NM_018670,10,4,7,3,1
NM_001319681,46,43,58,26,29
NM_018674,7,12,15,2,7
NM_018676,91,140,169,59,67
NM_001142935,73,78,91,46,51
NM_001142930,55,101,80,31,66
NM_001040061,1,9,7,6,2
NM_001278677,33,30,23,8,12
NM_001323631,55,60,70,26,41
NM_001353432,6,14,9,4,5
NM_002444,593,882,933,462,457
NM_002446,133,149,194,108,100
NM_002441,49,64,86,50,63
NM_002440,1,1,2,1,1
NM_002442,23,21,43,11,18
NM_000989,1418,2043,1893,739,875
NM_031940,39,69,82,29,45
NM_002449,21,27,28,10,11
NM_014688,148,254,248,87,115
NM_014689,573,736,589,230,360
NM_005791,116,161,110,45,75
NM_152374,266,327,369,182,183
NM_004124,42,44,31,22,28
NM_005795,63,101,100,51,67
NM_001178032,51,63,88,37,31
NM_004582,141,246,382,123,229
NM_170725,43,44,34,18,32
NM_001244766,14,18,16,8,14
NM_031924,13,20,29,12,14
NM_002152,47,90,86,44,35
NM_000070,3,4,3,3,2
NM_020151,971,1400,1453,642,855
NM_001301778,130,144,165,80,95
NM_001101330,20,44,24,12,14
NM_033544,120,204,214,98,86
NM_033547,102,172,184,106,103
NM_033549,218,293,337,169,173
NM_033018,636,905,1068,490,547
NM_001346401,33,44,52,25,26
NM_020156,38,37,31,18,36
NM_001319228,467,679,933,482,480
NM_001282690,137,185,200,89,108
NM_001237,527,757,755,324,430
NM_001236,32,45,41,19,20
NM_001282695,5,24,15,9,10
NM_001207067,414,617,505,202,379
NM_004585,27,36,36,15,27
NM_001353230,222,339,417,212,200
NM_001320918,241,348,256,92,138
NM_080651,215,306,336,142,147
NM_001320912,250,354,378,166,145
NM_022104,156,262,284,141,106
NM_001282166,115,175,219,100,108
NM_022100,100,149,160,70,73
NM_021103,2060,2834,2676,1020,989
NM_004589,111,153,183,90,108
NM_021107,323,403,446,203,206
NM_080654,43,48,29,24,16
NM_021105,115,135,122,50,74
NM_000076,43,58,59,29,36
NM_033138,193,249,275,104,123
NM_001322206,32,54,51,18,23
NM_019090,24,35,25,11,10
NM_019091,21,29,26,17,22
NM_019096,405,522,611,275,267
NM_080659,5,1,4,2,1
NM_018059,3,1,1,2,3
NM_014326,14,24,34,18,20
NM_182488,16,10,12,6,11
NM_001031677,30,31,42,25,31
NM_182480,82,131,155,79,88
NM_182487,188,247,374,181,161
NM_017634,9,26,17,8,8
NM_017636,163,244,312,175,218
NM_017637,157,226,217,104,117
NM_017661,4,8,7,10,15
NM_005654,144,178,153,75,58
NM_017633,93,113,130,69,71
NM_001142798,44,73,82,41,36
NM_017638,59,100,93,51,42
NM_001145525,342,495,359,143,190
NM_004461,851,1170,1496,760,694
NM_004463,82,106,130,69,51
NM_019891,11,29,20,6,10
NM_019896,168,249,286,152,156
NM_004464,19,29,30,10,24
NM_001947,83,127,176,76,74
NM_001946,2326,2496,2670,1355,1351
NM_001949,131,222,195,74,106
NM_001494,451,755,620,245,348
NM_001493,334,553,655,287,318
NM_018235,173,346,322,159,177
NM_022034,10,12,20,11,16
NM_001301132,254,422,441,240,205
NM_000017,94,124,151,78,86
NM_006915,65,109,86,38,47
NM_030934,60,95,83,48,49
NM_006912,85,124,159,79,116
NM_006910,74,85,67,19,56
NM_017946,45,59,34,15,26
NM_017947,37,47,49,32,22
NM_003897,57,50,58,34,41
NM_000359,3,6,4,2,2
NM_003890,63,85,110,56,68
NM_203301,64,85,58,34,52
NM_001134316,43,72,95,36,42
NM_003898,327,541,644,318,342
NM_153240,52,84,78,45,49
NM_001099404,180,303,362,192,219
NM_004205,18,23,26,12,15
NM_004204,256,388,403,205,204
NM_001345982,223,301,356,154,192
NM_019070,681,993,1320,635,578
NM_015670,639,896,943,465,589
NM_001330182,61,93,132,54,57
NM_004209,28,27,36,20,26
NM_004208,152,238,252,98,96
NM_198552,59,53,74,35,36
NM_198557,11,23,10,7,10
NM_022817,194,367,317,160,170
NM_022818,5,7,5,3,2
NM_054027,23,45,27,17,19
NM_001161376,58,62,67,37,24
NM_001031734,129,174,222,114,144
NM_001324321,660,1041,1106,589,480
NM_019848,124,144,152,88,65
NM_025176,202,255,265,126,111
NM_015157,437,577,654,348,292
NM_020414,981,1448,1523,645,664
NM_020410,352,568,708,343,338
NM_014951,4,4,9,5,6
NM_025179,417,696,915,522,416
NM_016545,598,678,544,299,248
NM_016544,4,6,14,9,4
NM_016547,451,683,780,399,368
NM_015154,146,245,256,100,104
NM_144981,8,7,10,5,5
NM_144982,49,49,44,17,36
NM_024885,1,1,4,2,1
NM_024884,68,91,92,33,45
NM_019112,88,89,127,70,68
NM_024881,308,418,544,270,267
NM_016548,306,420,397,165,163
NM_015896,5,4,7,5,2
NM_145059,55,86,95,66,31
NM_015894,580,797,918,369,385
NM_015895,141,253,192,90,100
NM_175854,43,57,65,21,45
NM_017491,1033,1735,1934,846,855
NM_001350204,7,7,11,4,8
NM_145055,79,93,111,52,59
NM_001012994,66,94,80,52,50
NM_145057,96,90,106,63,52
NM_014976,765,1229,1616,669,831
NM_001288708,158,197,260,111,97
NM_002140,482,777,751,262,388
NM_002141,7,11,12,4,11
NM_014974,203,284,288,127,178
NM_002146,169,215,272,143,111
NM_002147,5,3,8,5,4
NM_001242932,86,141,132,84,82
NM_007238,99,91,101,63,73
NM_013328,274,340,387,183,189
NM_013326,74,160,225,87,117
NM_001303513,152,233,321,170,134
NM_001297760,155,206,270,124,138
NM_013320,43,58,72,31,60
NM_013321,323,483,521,266,274
NM_001089584,1,2,5,1,4
NM_000332,160,207,240,139,93
NM_024086,93,148,134,75,91
NM_012111,632,952,1017,392,437
NM_024080,1,4,2,2,3
NM_019110,35,63,90,43,45
NM_005007,285,323,417,201,194
NM_001006109,187,288,283,122,147
NM_018119,222,391,471,213,198
NM_152692,38,60,42,15,28
NM_001012662,649,1009,1531,818,958
NM_003099,213,293,299,147,136
NM_003098,211,307,373,198,216
NM_003095,91,155,152,55,81
NM_001331164,92,111,134,50,65
NM_001160354,21,17,28,12,13
NM_145637,104,129,157,79,90
NM_003091,1907,2847,3465,1582,1750
NM_003090,17,37,53,16,17
NM_003093,413,567,590,250,243
NM_003092,104,113,96,38,60
NM_017919,29,18,22,8,19
NM_002858,101,169,157,60,90
NM_032382,242,371,421,229,215
NM_001104587,141,186,177,75,102
NM_017918,320,468,483,191,240
NM_002852,9,13,21,9,12
NM_002853,93,133,92,49,77
NM_002850,1924,2696,3176,1737,1586
NM_001166215,17,15,9,11,9
NM_002857,213,308,306,160,175
NM_002855,246,348,411,194,178
NM_024558,26,38,53,28,36
NM_030811,305,412,539,247,257
NM_001098784,138,183,211,103,88
NM_024552,62,74,102,39,46
NM_024551,111,152,210,86,95
NM_024556,63,121,114,57,66
NM_080476,112,193,191,99,107
NM_001289079,42,63,58,28,49
NM_001256530,447,582,731,339,374
NM_001288805,82,96,185,98,115
NM_153705,242,294,336,137,209
NM_001085377,94,121,139,70,89
NM_001085372,82,98,114,41,45
NM_017913,20,23,16,16,15
NM_001144967,113,202,152,78,88
NM_017912,38,50,36,14,29
NM_032193,120,181,212,103,120
NM_015085,135,169,226,102,114
NM_005499,623,1083,975,410,579
NM_014562,14,20,46,21,6
NM_147188,143,210,174,86,99
NM_147189,3,4,9,3,2
NM_019055,14,19,12,6,13
NM_005493,341,578,546,212,268
NM_005491,15,24,35,12,13
NM_080861,155,251,265,183,187
NM_003630,42,84,58,24,37
NM_000337,34,60,72,26,62
NM_003632,268,353,375,156,188
NM_003635,77,116,141,56,82
NM_003634,140,163,212,96,106
NM_003637,66,98,171,129,125
NM_015080,371,518,704,320,299
NM_018440,131,184,226,96,141
NM_018441,44,81,53,33,35
NM_001145304,3,1,2,1,33
NM_018447,98,178,219,105,100
NM_018112,121,210,179,61,120
NM_024660,92,101,104,31,47
NM_007235,121,207,188,78,123
NM_018449,310,440,480,240,219
NM_004494,1121,1719,1690,785,851
NM_001042413,133,179,243,108,136
NM_181746,428,707,815,377,455
NM_007236,127,159,170,96,82
NM_001204366,11,20,25,9,13
NM_001204199,28,46,43,21,24
NM_005679,95,116,169,76,90
NM_014302,173,245,270,89,145
NM_005675,77,110,145,76,61
NM_005674,21,29,33,13,14
NM_001291986,677,821,976,546,571
NM_001256394,57,97,92,23,56
NM_005670,11,17,12,9,16
NM_001013398,430,522,724,322,367
NM_001159377,28,41,81,37,35
NM_001352913,167,266,260,96,140
NM_001352910,33,34,26,23,18
NM_001270616,43,37,36,14,15
NM_001318539,3,2,1,1,1
NM_001358661,20,39,38,25,18
NM_001079537,15,25,27,15,17
NM_001204502,34,37,59,41,25
NM_152534,12,14,10,8,10
NM_152531,208,270,357,153,170
NM_001031738,46,57,74,37,32
NM_001354543,211,370,204,86,156
NM_004901,137,235,248,112,151
NM_001350848,30,54,49,10,29
NM_001077594,5,8,6,5,3
NM_001322072,73,99,140,70,44
NM_001034194,190,311,291,96,142
NM_016048,75,122,117,59,85
NM_022648,257,336,424,228,218
NM_001321522,30,37,28,9,15
NM_016042,156,218,221,93,85
NM_016044,27,33,51,17,28
NM_016045,155,188,203,75,100
NM_001111322,721,1205,1334,616,645
NM_001164841,23,31,38,14,14
NM_001159704,109,184,220,101,106
NM_080743,14,19,12,2,5
NM_001191033,79,101,162,55,55
NM_001129727,335,410,482,260,274
NM_001040274,10,13,24,10,13
NM_001113434,30,24,28,14,15
NM_001034996,358,494,462,187,181
NM_001031746,55,65,83,40,38
NM_173849,7,11,14,10,7
NM_001321244,43,47,64,41,29
NM_001794,252,364,457,216,200
NM_138635,305,424,419,188,206
NM_001317163,21,25,17,8,17
NM_016228,24,38,32,18,22
NM_001351338,13,20,24,12,10
NM_016224,179,247,252,96,128
NM_016227,223,343,271,113,190
NM_016220,15,21,10,8,6
NM_016955,37,59,67,26,38
NM_138638,56,139,79,25,55
NM_001354811,136,154,131,50,70
NM_001304732,10,6,11,3,1
NM_199340,3,10,6,3,3
NM_030895,148,203,204,92,85
NM_001350921,4,12,4,3,1
NM_030891,31,34,47,26,16
NM_032590,260,374,389,207,180
NM_199342,70,125,112,58,51
NM_001006946,241,332,388,203,170
NM_001284201,73,110,104,49,69
NM_002493,204,291,262,106,102
NM_194328,35,51,91,39,40
NM_002490,369,546,638,238,277
NM_001284209,110,199,246,90,116
NM_134323,308,421,537,269,331
NM_032593,190,266,288,118,140
NM_001009,4443,6529,8370,3315,3575
NM_001558,3,5,13,2,5
NM_004077,317,525,544,261,245
NM_004074,758,1005,1204,505,534
NM_004075,117,285,267,105,124
NM_001552,23,31,44,19,16
NM_001001,28,42,39,12,23
NM_002497,61,91,73,36,39
NM_000201,54,43,55,28,21
NM_000972,1040,1595,1684,672,667
NM_000202,282,413,472,217,281
NM_133644,326,355,417,213,224
NM_133646,138,180,163,56,106
NM_007254,285,439,529,336,310
NM_001042590,26,30,40,37,15
NM_007259,182,279,259,83,140
NM_000754,426,569,748,328,356
NM_000751,788,1193,1518,768,638
NM_000750,167,190,206,95,71
NM_030765,3,2,4,1,3
NM_017799,23,26,20,14,17
NM_017798,436,662,617,279,271
NM_001350667,387,487,567,225,286
NM_017793,24,16,32,13,11
NM_003028,171,246,294,122,130
NM_017791,7,14,18,7,11
NM_017797,929,1215,1521,727,724
NM_001320698,5,6,12,4,7
NM_001202234,88,136,156,63,48
NM_017794,132,184,165,77,86
NM_001308392,660,901,895,376,411
NM_138693,36,30,48,12,13
NM_003956,6,12,13,4,1
NM_138697,11,7,5,5,6
NM_138694,1,2,2,2,1
NM_001308395,15,23,22,16,5
NM_006059,62,104,154,68,80
NM_003958,174,260,237,98,127
NM_001351395,26,33,30,6,13
NM_001198670,23,27,24,13,15
NM_006056,3,2,2,1,1
NM_001329517,25,26,19,8,14
NM_020647,79,121,85,51,42
NM_020645,41,64,90,47,45
NM_003025,750,1121,1425,710,621
NM_001031812,101,134,111,43,94
NM_031934,495,698,803,393,473
NM_024766,53,95,91,33,41
NM_001080404,5,10,7,2,4
NM_024761,16,26,22,20,11
NM_024762,8,12,7,6,7
NM_024948,48,68,115,50,60
NM_024949,178,275,263,106,173
NM_024769,102,142,138,72,98
NM_001320340,14,16,22,8,7
NM_003022,40,68,47,14,25
NM_017577,9,8,7,5,4
NM_017576,1,9,4,2,2
NM_017575,282,446,537,291,302
NM_001347916,5,4,10,8,1
NM_017573,8,15,23,12,18
NM_147780,689,902,1116,507,526
NM_001271837,293,381,309,167,174
NM_173666,7,25,24,10,18
NM_003801,726,915,1268,653,692
NM_004699,163,284,312,149,136
NM_173662,12,28,27,10,8
NM_173660,119,282,339,146,128
NM_004691,353,534,663,341,350
NM_004696,16,17,18,12,17
NM_024700,172,259,274,153,182
NM_198949,265,371,436,186,168
NM_201628,118,155,228,118,105
NM_024701,44,58,64,41,32
NM_001242374,38,59,47,18,29
NM_001077624,15,27,15,13,9
NM_024097,65,85,119,65,74
NM_006716,181,211,140,75,111
NM_198947,59,74,46,23,35
NM_001286680,5,2,4,2,4
NM_175629,390,542,637,308,314
NM_014594,24,32,16,3,15
NM_001039656,5,4,1,4,3
NM_145119,154,200,195,78,87
NM_006690,3,8,7,2,4
NM_003400,1442,2163,1543,632,1302
NM_006694,217,307,274,103,146
NM_003407,32,17,19,16,22
NM_003404,401,631,552,221,239
NM_001286076,276,400,420,183,204
NM_006699,335,475,407,187,265
NM_001286074,97,151,133,68,74
NM_006129,538,808,1044,585,533
NM_001286072,605,927,1156,655,661
NM_001351533,6,5,7,2,3
NM_024709,30,13,34,9,6
NM_014595,232,397,431,213,241
NM_004665,1,1,4,1,2
NM_020444,265,393,408,204,185
NM_001291605,25,37,63,26,36
NM_001015880,100,132,85,30,68
NM_001015885,339,617,719,328,420
NM_030625,51,73,53,29,47
NM_001199107,180,232,321,149,138
NM_001242797,5,6,2,4,1
NM_025224,281,401,459,247,241
NM_152396,42,55,48,29,31
NM_025225,18,32,22,13,11
NM_001163,5,10,10,12,6
NM_139276,726,1042,1143,504,582
NM_030621,491,681,405,154,257
NM_006345,138,195,183,51,97
NM_006342,496,785,789,361,290
NM_001201457,3,3,5,2,7
NM_006340,236,449,570,305,252
NM_006349,331,446,562,247,202
NM_001348758,74,150,186,92,127
NM_020297,4,6,4,4,4
NM_001257231,23,27,20,8,15
NM_021215,223,401,381,187,253
NM_001243926,342,495,514,232,274
NM_001017969,50,48,37,14,23
NM_006136,103,199,162,73,139
NM_001282062,9,6,16,4,6
NM_005723,108,204,182,92,123
NM_001551,92,123,110,49,60
NM_001319073,31,52,41,19,41
NM_001081461,314,349,331,176,190
NM_198317,63,85,118,60,80
NM_001184772,77,115,113,52,33
NM_144638,20,24,25,9,14
NM_001318537,1953,1943,1920,908,1071
NM_001318240,293,388,397,175,191
NM_001318245,302,432,524,297,276
NM_005801,62,112,138,42,65
NM_014174,140,213,221,96,105
NM_014175,194,323,341,115,156
NM_005804,1111,1928,2652,1278,1288
NM_005805,386,615,652,237,326
NM_014170,55,78,82,35,56
NM_015221,186,286,362,199,222
