AccNum,cdReads0_RPF_2,cdReads1_RPF_2,cdReads2_RPF_2,cdReads3_RPF_2,cdReads4_RPF_2
NM_001137675,48,42,15,19,17
NM_030940,8,14,10,2,1
NM_030943,10,13,8,4,2
NM_001128429,604,568,186,158,170
NM_003884,19,12,1,7,8
NM_003883,214,300,126,81,97
NM_001168370,623,749,361,255,188
NM_130847,594,629,266,242,235
NM_001128425,107,104,52,35,22
NM_170744,60,131,117,95,66
NM_020247,220,242,129,94,59
NM_020246,508,772,439,273,230
NM_020245,56,100,42,60,60
NM_004215,60,55,26,32,17
NM_020791,233,304,139,149,170
NM_020242,529,493,198,210,184
NM_020240,91,62,37,13,19
NM_020799,14,13,13,11,4
NM_020798,31,38,30,24,16
NM_001330199,11,13,1,1,1
NM_001321743,676,755,290,153,160
NM_032811,50,77,52,53,44
NM_198545,10,32,12,12,8
NM_032815,85,96,48,30,29
NM_001142784,72,96,39,31,34
NM_001037340,228,240,134,132,119
NM_018847,166,95,40,29,35
NM_146388,526,609,388,227,201
NM_020429,493,715,260,277,314
NM_020428,936,1008,540,350,369
NM_001354736,1153,899,327,224,207
NM_020422,70,44,19,15,12
NM_020421,15,18,10,7,8
NM_025144,73,62,30,16,13
NM_001351660,711,910,437,264,216
NM_080627,519,613,467,351,288
NM_020158,371,444,178,122,119
NM_080626,79,88,41,29,32
NM_024899,198,183,63,52,58
NM_024896,44,24,7,13,11
NM_024894,326,348,133,147,150
NM_001304953,4,9,4,2,1
NM_001012455,38,21,16,5,10
NM_001012981,88,99,45,27,41
NM_145027,9,9,4,4,7
NM_017970,216,251,135,119,102
NM_001012989,70,96,29,29,18
NM_145023,3,3,2,2,2
NM_002139,274,264,101,52,82
NM_172105,184,132,68,60,69
NM_001278594,85,77,26,29,22
NM_002133,182,218,68,56,45
NM_013313,6,8,6,4,3
NM_013312,111,142,70,68,64
NM_016238,589,588,275,201,167
NM_001352398,17,12,4,4,5
NM_001242318,43,70,25,15,21
NM_018244,208,200,70,62,67
NM_024094,327,376,155,102,89
NM_006297,552,449,167,153,149
NM_024092,621,661,267,182,178
NM_024093,205,150,59,60,48
NM_024090,172,141,42,31,33
NM_015325,274,339,148,137,123
NM_024098,600,628,277,238,187
NM_001318365,100,75,27,31,28
NM_054035,113,108,63,35,40
NM_006292,511,453,148,95,117
NM_003088,7187,7471,4157,2619,2166
NM_003089,1167,1371,701,537,488
NM_003086,141,169,115,126,119
NM_003082,93,124,62,56,65
NM_003080,47,54,27,21,11
NM_145702,14,13,5,6,3
NM_001252406,43,26,21,24,22
NM_001321146,53,40,23,15,19
NM_001257389,2020,2025,732,456,403
NM_002687,946,756,262,221,226
NM_001099289,96,180,159,116,91
NM_002868,306,263,99,82,72
NM_002867,122,106,38,21,26
NM_002689,389,298,133,105,78
NM_002863,949,883,368,311,352
NM_002862,683,689,329,305,235
NM_024548,332,263,82,107,80
NM_024544,150,170,102,53,60
NM_024546,246,239,96,58,59
NM_000101,622,632,245,146,113
NM_001323668,5,10,1,2,2
NM_001130958,2,4,1,2,1
NM_001039888,18,20,7,3,3
NM_018248,141,98,57,45,36
NM_001130955,308,405,209,175,166
NM_018249,533,623,273,363,301
NM_001085365,287,304,109,104,80
NM_003083,306,376,202,157,106
NM_001144952,27,29,12,3,8
NM_001144950,66,70,49,31,29
NM_018163,125,125,50,34,26
NM_001346315,188,210,105,80,64
NM_001144958,38,47,35,34,32
NM_001007026,258,413,174,172,169
NM_014572,113,312,201,185,214
NM_012228,32,17,8,2,4
NM_014570,366,334,119,91,103
NM_014571,211,271,166,98,98
NM_005484,340,312,118,137,116
NM_005485,141,131,66,84,54
NM_005480,293,262,113,114,109
NM_005481,555,714,549,345,213
NM_005482,721,676,222,177,151
NM_005483,756,892,322,326,316
NM_080872,151,214,104,72,61
NM_080706,27,34,12,12,8
NM_001288833,2,2,2,1,1
NM_015458,139,176,99,69,44
NM_080875,28,51,45,21,30
NM_003620,300,245,93,74,71
NM_003626,141,220,95,146,134
NM_003627,29,23,14,12,6
NM_207119,50,51,12,16,18
NM_001145316,409,340,132,103,85
NM_001007538,146,290,130,67,38
NM_207111,247,310,140,191,180
NM_001348265,42,50,26,25,10
NM_001318758,283,227,106,74,93
NM_012106,86,78,35,31,28
NM_001270481,1474,1487,674,414,348
NM_015101,54,52,29,28,15
NM_001256385,1,1,2,3,3
NM_145245,96,145,138,103,82
NM_014315,194,214,83,41,62
NM_005664,50,33,13,7,11
NM_001100816,57,53,17,12,11
NM_001100814,222,269,111,71,62
NM_005668,986,840,294,229,226
NM_005669,356,314,154,129,122
NM_001291999,130,120,43,48,38
NM_145247,57,45,14,13,11
NM_014319,306,290,153,101,89
NM_152379,94,82,30,35,27
NM_014454,39,50,15,9,11
NM_001037984,186,289,207,97,66
NM_023016,66,93,33,28,15
NM_001286841,163,60,15,17,13
NM_023012,462,504,230,332,304
NM_017488,183,297,144,112,90
NM_001017916,147,144,74,53,47
NM_145243,70,51,16,17,13
NM_001352921,213,177,106,72,62
NM_014983,121,130,77,57,76
NM_001077619,48,48,18,15,20
NM_001352385,340,273,95,99,96
NM_021625,43,34,15,15,14
NM_152522,260,336,123,60,86
NM_152524,801,740,200,168,166
NM_032039,163,185,73,54,40
NM_032037,2,1,1,7,3
NM_032036,202,209,90,68,45
NM_175065,1767,2642,1470,1042,569
NM_001037144,74,91,59,53,50
NM_025160,199,331,166,123,130
NM_030939,14,32,22,25,29
NM_000540,381,596,500,402,406
NM_014458,171,144,88,56,50
NM_001322046,84,70,27,23,29
NM_133474,40,23,8,15,15
NM_001322042,303,309,116,115,97
NM_001099771,55,71,28,37,32
NM_001310160,65,36,13,11,14
NM_016039,904,962,372,278,263
NM_016038,614,812,275,221,148
NM_016035,120,123,59,45,27
NM_002975,40,38,14,12,9
NM_016037,878,957,363,301,236
NM_016030,296,299,162,109,94
NM_016033,331,292,107,79,71
NM_001292025,34,73,55,40,30
NM_015049,87,100,76,78,93
NM_015040,322,313,112,95,133
NM_015045,453,456,140,149,134
NM_015044,429,403,155,127,122
NM_015047,1170,1138,516,324,313
NM_006913,102,94,51,32,15
NM_003112,175,189,73,47,55
NM_001540,2242,2251,1149,728,625
NM_173872,140,95,43,40,41
NM_003114,21,35,6,4,5
NM_001276501,10,8,4,1,1
NM_006477,1,1,2,1,1
NM_019006,434,446,143,92,60
NM_001276506,55,87,38,21,16
NM_004714,51,98,44,34,31
NM_017945,59,63,25,20,22
NM_001354800,12,13,12,5,5
NM_017943,105,109,27,13,33
NM_139160,184,169,60,48,40
NM_001161779,498,574,189,112,98
NM_032852,93,72,23,29,29
NM_007269,310,297,100,121,114
NM_194358,78,75,41,32,29
NM_001402,390,338,96,87,82
NM_001145297,1178,1260,638,662,602
NM_004040,261,151,73,66,46
NM_001134404,38,24,7,5,8
NM_001307937,198,244,74,52,61
NM_001569,179,294,174,114,104
NM_004048,1870,1985,653,419,368
NM_018349,3,4,2,3,3
NM_007244,28,34,12,5,9
NM_007245,1575,1684,666,544,600
NM_007246,12,10,12,8,13
NM_007247,396,406,155,130,137
NM_000960,3,10,3,1,1
NM_000745,137,141,61,33,21
NM_000214,76,179,103,63,71
NM_007243,394,397,149,102,94
NM_000942,2971,3219,1319,968,838
NM_133639,2,5,3,4,4
NM_007249,41,14,6,8,9
NM_133329,57,28,16,12,6
NM_030777,94,92,69,44,27
NM_001100913,85,132,115,142,139
NM_017784,69,106,43,43,44
NM_001169109,109,110,44,27,39
NM_001142446,212,224,90,107,102
NM_199337,121,138,84,38,53
NM_199330,13,27,19,17,14
NM_001351834,360,267,98,75,86
NM_001083961,327,458,218,190,164
NM_001083962,617,477,232,233,243
NM_001083965,137,82,41,38,27
NM_020651,182,119,48,48,42
NM_001031803,70,85,40,28,32
NM_001297701,107,124,67,45,43
NM_001031806,93,111,38,24,26
NM_001031804,288,250,139,84,84
NM_001080432,358,313,122,97,98
NM_024936,89,68,30,29,27
NM_001080436,11,26,26,21,18
NM_001080437,87,143,81,52,34
NM_024933,7,13,5,3,1
NM_001330530,177,198,87,57,64
NM_001405,12,17,9,6,7
NM_001320371,9,3,5,2,1
NM_152495,24,25,16,7,9
NM_017567,290,234,102,95,88
NM_173653,19,13,7,1,4
NM_173657,11,4,4,3,4
NM_001347966,76,114,70,68,57
NM_001201329,41,40,28,12,12
NM_001297738,251,252,98,72,61
NM_001330536,362,402,153,99,85
NM_001297733,36,29,11,10,14
NM_001001872,7,6,1,3,1
NM_001100624,271,267,100,57,57
NM_198681,46,68,45,35,46
NM_001135752,436,421,157,112,107
NM_023948,91,74,34,21,22
NM_001105568,88,56,31,18,40
NM_001193571,1361,1603,554,399,368
NM_001105562,595,467,196,186,158
NM_001012241,28,51,16,24,23
NM_001105564,129,144,70,69,85
NM_001105565,66,43,16,21,12
NM_006116,145,144,67,54,45
NM_003435,151,129,58,38,36
NM_006112,124,139,67,32,35
NM_006111,544,534,159,122,119
NM_003430,27,12,10,8,6
NM_001293298,2,3,4,3,3
NM_153042,39,30,8,6,4
NM_006118,169,215,100,82,88
NM_078470,224,200,68,55,59
NM_001160170,36,37,27,12,13
NM_024091,77,84,37,39,27
NM_023940,11,12,5,4,2
NM_001348451,178,227,95,85,80
NM_023943,76,69,35,28,23
NM_198066,79,112,41,29,36
NM_001318765,62,59,24,15,11
NM_032521,61,34,14,14,10
NM_006378,114,151,69,40,34
NM_001323551,14,23,15,9,11
NM_032520,57,74,38,30,28
NM_006373,782,760,327,229,185
NM_139265,649,1001,413,278,270
NM_006371,615,545,239,196,198
NM_006370,67,76,26,39,35
NM_018346,125,114,49,60,37
NM_004863,112,128,61,58,77
NM_001127460,137,157,63,40,37
NM_001194998,180,128,60,73,78
NM_001127464,23,57,40,21,15
NM_032527,185,219,139,106,82
NM_001113203,1468,1277,511,454,460
NM_001002295,6,1,1,1,1
NM_030628,137,143,76,60,52
NM_080752,44,44,24,14,20
NM_001194995,59,52,19,27,13
NM_078481,357,364,168,130,130
NM_001324039,110,88,35,29,18
NM_001355,64,69,24,12,12
NM_001131025,212,255,97,91,59
NM_001346719,1626,1773,646,512,433
NM_001252668,211,235,82,64,60
NM_001329597,17,26,20,9,2
NM_001268284,157,96,78,32,40
NM_031488,119,160,111,93,76
NM_001352,67,67,24,34,21
NM_001167947,217,231,86,45,47
NM_145647,146,126,54,67,45
NM_001146015,854,641,184,161,182
NM_001330360,611,467,148,148,106
NM_177925,19,15,7,2,2
NM_001318503,22,23,12,3,5
NM_014141,52,84,54,38,29
NM_014140,175,129,61,63,71
NM_005879,102,116,44,37,37
NM_001318507,214,197,115,67,86
NM_001318943,517,467,200,165,158
NM_005875,203,155,56,45,37
NM_005877,2192,2158,847,691,699
NM_005876,264,221,195,102,128
NM_005871,682,634,262,170,191
NM_005870,983,816,313,257,209
NM_005873,79,87,56,28,39
NM_005872,500,446,204,139,126
NM_018310,160,213,158,92,71
NM_015540,332,333,134,115,107
NM_018645,63,68,28,14,21
NM_015235,585,492,239,176,141
NM_018648,476,487,213,141,132
NM_001172818,178,119,65,33,28
NM_018319,208,143,53,39,44
NM_001080416,25,28,18,14,20
NM_001017995,417,420,173,142,115
NM_001278624,153,125,51,46,39
NM_002478,860,1180,630,437,388
NM_001321993,19,23,6,7,7
NM_001080410,18,42,29,20,17
NM_002477,7,8,2,5,6
NM_001166012,48,21,11,12,19
NM_002473,6137,8002,3894,3268,2631
NM_031913,9,14,3,6,4
NM_007085,1627,1614,592,329,325
NM_031918,147,185,83,42,39
NM_001204747,444,511,232,206,189
NM_001256071,869,883,406,379,339
NM_001320831,169,148,41,26,29
NM_024955,191,256,155,107,76
NM_001130144,233,395,277,159,150
NM_033513,298,307,149,108,69
NM_033512,408,368,170,125,100
NM_033510,171,248,150,116,100
NM_033517,2,18,20,16,12
NM_178562,15,12,8,5,2
NM_001099692,91,69,35,17,17
NM_001099694,6,7,3,2,2
NM_015878,107,411,132,104,104
NM_004311,372,318,76,65,85
NM_022048,121,76,34,32,40
NM_005297,32,33,13,8,3
NM_147686,117,101,61,53,37
NM_001312660,85,103,63,44,28
NM_030627,55,52,15,24,23
NM_001322230,36,91,19,9,17
NM_148179,85,67,26,20,11
NM_017542,247,319,165,124,116
NM_001277224,2121,2268,923,603,522
NM_013284,47,44,19,20,18
NM_005126,120,163,39,29,25
NM_005125,101,89,53,27,31
NM_021243,75,41,24,13,11
NM_005121,339,456,187,185,192
NM_005120,983,951,417,365,344
NM_177543,201,272,115,57,44
NM_001258446,164,208,96,121,113
NM_001301726,27,25,13,19,17
NM_001978,40,29,14,14,18
NM_012279,101,126,46,23,38
NM_173467,111,93,50,25,32
NM_173462,4,8,9,3,1
NM_173463,12,14,13,10,14
NM_001970,1326,1495,761,587,531
NM_004452,1,1,3,1,1
NM_001973,73,91,38,23,33
NM_004454,529,474,137,88,114
NM_173469,35,52,23,27,23
NM_004456,539,507,193,238,209
NM_004187,463,619,359,258,241
NM_004184,1485,1760,757,609,539
NM_014808,477,547,189,115,122
NM_004180,191,171,56,52,60
NM_001330200,1881,1830,852,621,527
NM_001254738,853,767,322,279,306
NM_001006657,248,211,88,83,87
NM_001288781,149,161,56,57,38
NM_000022,141,125,37,27,40
NM_182767,52,45,23,15,16
NM_030962,126,131,50,48,76
NM_030961,156,158,128,85,48
NM_006965,476,459,145,116,122
NM_001142279,36,39,13,13,7
NM_030965,8,8,2,2,2
NM_006961,10,18,9,4,3
NM_024309,158,130,62,57,49
NM_030968,42,55,31,30,17
NM_001324115,330,361,134,89,97
NM_020228,69,91,40,32,38
NM_004234,40,42,10,9,6
NM_001351738,195,225,90,51,56
NM_004237,490,539,220,146,148
NM_001128159,409,357,139,144,147
NM_020223,77,174,144,106,60
NM_004233,14,10,5,6,5
NM_005966,92,139,58,38,32
NM_001143909,90,76,26,18,14
NM_001143906,318,265,102,89,79
NM_001135691,64,102,41,37,37
NM_032836,98,124,69,45,42
NM_032834,63,53,21,16,13
NM_032833,293,277,128,109,91
NM_032832,104,163,84,42,36
NM_175852,2036,2151,1050,856,782
NM_001008707,206,359,128,112,126
NM_032839,98,96,46,26,27
NM_001289789,3651,3395,1244,937,959
NM_005780,60,53,24,8,10
NM_001324366,39,35,11,16,10
NM_003248,18,10,7,6,3
NM_000196,4,5,2,1,1
NM_014962,270,309,86,79,67
NM_015627,66,103,46,31,20
NM_007187,88,85,26,16,25
NM_001037232,61,55,21,12,14
NM_017845,117,122,57,24,26
NM_015626,288,233,87,67,60
NM_174907,95,94,43,31,49
NM_001315501,59,76,33,20,18
NM_152611,17,20,11,5,2
NM_001146227,262,239,75,62,75
NM_001303274,3214,3369,1350,982,840
NM_007189,393,392,161,145,144
NM_016578,997,1071,406,429,324
NM_016579,494,577,277,168,113
NM_007183,5,3,3,3,3
NM_007181,1,2,1,4,6
NM_016577,123,124,36,29,30
NM_016570,192,142,73,51,50
NM_007186,161,138,78,90,72
NM_007185,10,11,6,9,8
NM_016573,56,81,32,34,33
NM_014712,159,276,138,139,169
NM_001303007,500,576,291,180,163
NM_014713,1296,1288,447,312,237
NM_001289003,26,39,24,20,20
NM_017990,186,191,89,58,56
NM_005999,339,322,136,80,66
NM_145007,2,3,4,4,1
NM_017994,397,475,245,137,122
NM_017998,113,110,68,35,53
NM_203374,75,72,40,18,16
NM_203370,31,27,7,8,8
NM_002113,1,2,1,1,1
NM_002117,301,357,173,135,104
NM_014714,110,104,52,36,37
NM_001143960,44,32,14,15,26
NM_002114,136,115,72,63,59
NM_002119,2,8,3,1,3
NM_002118,9,11,10,3,4
NM_001184975,180,216,93,55,55
NM_033087,250,252,110,60,59
NM_021999,540,587,229,121,103
NM_007184,428,384,215,169,145
NM_174909,50,41,14,10,9
NM_001164716,271,173,77,63,69
NM_001136273,4,5,2,3,1
NM_015908,1352,2161,1448,1482,1372
NM_006582,120,155,66,38,35
NM_006588,49,44,15,21,11
NM_006589,77,86,55,35,28
NM_002804,1547,1451,609,512,432
NM_002807,3715,3481,1259,871,810
NM_002806,506,468,157,128,130
NM_002801,118,125,51,29,32
NM_002800,121,145,50,44,27
NM_002803,1198,1047,456,343,293
NM_002574,3379,2623,855,594,576
NM_002809,1236,1587,670,508,433
NM_002808,2035,2086,739,629,572
NM_002145,192,174,111,97,132
NM_001323603,20,14,10,14,7
NM_001286790,32,36,7,8,6
NM_001122838,29,20,10,6,8
NM_001261451,201,201,95,95,100
NM_001261459,153,98,39,31,31
NM_001145082,26,20,12,6,7
NM_001085382,1,1,1,2,2
NM_022823,6,4,7,7,3
NM_003417,184,137,70,50,42
NM_014550,57,80,55,39,29
NM_139025,5,3,2,2,6
NM_001318195,371,299,99,69,81
NM_006101,707,718,229,187,186
NM_005465,143,197,59,52,56
NM_005469,129,109,39,26,28
NM_178450,37,55,26,9,9
NM_014089,439,414,141,213,194
NM_001007559,900,1033,373,271,236
NM_018418,23,17,6,6,6
NM_003607,178,268,106,82,82
NM_003609,181,177,69,59,61
NM_018410,1184,1027,505,418,439
NM_001197237,62,64,32,15,16
NM_180991,20,21,8,12,6
NM_001300977,8,11,3,3,3
NM_001100389,60,48,19,18,10
NM_001318770,718,793,427,247,202
NM_014335,978,1003,433,269,229
NM_014399,2,4,1,3,2
NM_014330,198,143,98,102,116
NM_014883,253,181,101,141,178
NM_152723,14,12,5,3,4
NM_032233,243,271,76,70,73
NM_152721,38,40,13,8,18
NM_152726,764,810,253,165,165
NM_152727,59,107,65,63,43
NM_032237,226,284,194,119,80
NM_032236,349,376,131,120,114
NM_024081,6,6,6,2,2
NM_152729,86,104,31,17,16
NM_032582,236,240,83,96,98
NM_005608,8,2,2,2,3
NM_023075,13,11,4,5,5
NM_023074,159,124,49,68,55
NM_023077,446,371,181,135,126
NM_023070,42,61,26,17,13
NM_023073,141,103,42,49,50
NM_023072,81,111,77,39,27
NM_023079,656,908,342,232,199
NM_023078,145,147,89,62,44
NM_001144939,431,492,249,143,98
NM_018122,405,276,128,107,98
NM_001321979,31,48,19,13,9
NM_001346339,98,116,39,26,26
NM_004726,2,5,6,2,5
NM_001144932,1562,1566,694,430,372
NM_001321972,181,179,71,74,39
NM_001144936,41,50,32,34,22
NM_004096,128,102,36,35,43
NM_004725,2703,2899,1136,772,770
NM_152896,60,53,19,22,23
NM_152546,180,168,71,56,63
NM_152547,11,10,7,1,3
NM_152544,76,71,40,31,26
NM_152542,73,40,22,13,13
NM_152540,193,174,76,63,53
NM_004099,365,471,153,105,84
NM_015686,5,3,4,2,3
NM_001350816,207,267,180,109,93
NM_152549,57,44,11,18,12
NM_001127715,23,26,18,21,13
NM_001127713,81,76,28,14,23
NM_054016,393,428,204,137,137
NM_001352672,396,345,129,95,109
NM_212543,46,51,13,13,6
NM_016013,59,44,23,19,20
NM_016010,378,283,92,89,97
NM_016018,178,187,90,84,111
NM_001009999,1532,1674,562,434,384
NM_198040,1398,1460,732,564,539
NM_015065,73,47,21,22,14
NM_018200,307,287,131,89,107
NM_015063,9,5,3,5,2
NM_015062,573,665,380,262,238
NM_015060,396,403,182,131,110
NM_178173,19,11,4,4,5
NM_001346992,146,122,55,42,31
NM_173814,7,15,9,3,5
NM_001130089,1119,909,345,288,304
NM_173811,27,24,8,9,5
NM_005190,141,155,48,35,34
NM_006289,3243,3005,1208,1078,848
NM_152259,279,234,161,120,120
NM_001071775,143,147,55,30,39
NM_014077,372,505,265,170,122
NM_001351082,45,67,28,32,40
NM_030578,47,52,19,18,6
NM_030579,607,545,205,142,152
NM_178175,73,59,18,5,10
NM_030571,207,235,142,82,68
NM_001258274,186,154,52,40,42
NM_001258272,35,24,10,9,12
NM_030576,257,278,130,91,63
NM_001350213,25,25,8,6,2
NM_001284259,665,530,203,253,223
NM_058243,823,1419,728,792,733
NM_058246,101,126,44,31,40
NM_001351527,799,748,313,225,186
NM_005198,31,34,15,11,16
NM_144713,9,12,3,2,4
NM_002245,86,67,26,23,18
NM_005199,94,69,31,18,22
NM_007103,647,691,346,214,206
NM_001134422,443,499,242,159,144
NM_145315,44,29,19,13,15
NM_006834,66,64,25,17,24
NM_001321513,341,371,122,116,117
NM_030758,64,59,57,34,24
NM_030759,19,19,9,7,9
NM_030755,364,398,116,93,104
NM_001304563,205,221,104,71,69
NM_001198525,543,424,232,278,232
NM_001350106,27,31,10,7,12
NM_001193268,36,24,11,11,16
NM_017761,46,26,11,9,7
NM_017767,64,47,41,21,14
NM_021633,118,130,46,45,40
NM_021632,97,58,36,35,20
NM_017768,585,579,188,168,158
NM_017769,96,96,51,44,29
NM_021639,55,89,77,85,130
NM_006355,142,115,61,80,79
NM_001329544,199,216,128,88,88
NM_170783,203,204,137,103,93
NM_178819,102,154,77,54,49
NM_001297734,16,7,1,4,7
NM_024038,940,1043,406,276,264
NM_198969,629,426,197,160,167
NM_001135597,602,702,289,330,420
NM_178335,240,317,145,142,127
NM_006350,10,25,17,25,15
NM_001320399,72,93,47,50,44
NM_018206,903,788,234,204,167
NM_001281765,64,65,33,25,27
NM_203298,441,394,205,127,102
NM_017508,188,156,68,83,104
NM_001013660,345,264,96,86,87
NM_000885,1294,1410,551,388,329
NM_001105198,103,78,40,23,30
NM_207459,13,6,2,1,1
NM_000238,8,38,23,18,22
NM_000232,484,427,151,113,94
NM_000234,866,1087,470,406,388
NM_000235,690,636,224,143,121
NM_001243746,5,4,1,3,1
NM_001243212,3,3,2,3,2
NM_006178,300,280,84,88,81
NM_001105540,48,64,35,31,37
NM_139069,129,127,42,23,32
NM_003455,33,32,29,16,21
NM_003454,62,55,31,24,15
NM_139062,566,766,409,294,328
NM_001293725,15,26,10,13,8
NM_153710,18,6,2,2,1
NM_001351504,620,517,191,144,120
NM_153712,539,579,251,163,146
NM_001286084,488,505,254,127,116
NM_001351502,41,26,12,14,8
NM_024776,238,252,79,80,67
NM_001297432,442,580,335,220,182
NM_004897,411,325,150,105,99
NM_001297435,8,6,5,3,2
NM_001195685,8,4,7,4,8
NM_001251905,84,95,35,21,45
NM_001317061,104,134,34,37,30
NM_001317062,590,577,224,167,161
NM_001320546,1039,878,566,373,260
NM_001348437,22,19,16,16,9
NM_001014979,3,6,1,5,2
NM_001080450,56,73,52,48,30
NM_001321018,2584,2251,854,702,685
NM_024911,1133,1101,419,263,235
NM_001080453,742,1073,686,537,381
NM_139283,33,39,25,17,23
NM_139281,480,508,218,149,153
NM_006397,844,891,377,226,203
NM_001085447,19,20,5,7,3
NM_025218,12,29,8,1,6
NM_199285,22,16,13,7,1
NM_145212,540,442,153,134,118
NM_004548,520,503,227,187,128
NM_001243776,266,213,77,62,52
NM_001316354,326,394,145,92,92
NM_001081492,99,139,65,53,55
NM_001348531,191,139,62,46,37
NM_001352086,103,90,39,21,26
NM_001166386,354,404,152,109,81
NM_001039762,10,18,8,9,7
NM_001184705,400,374,137,87,96
NM_001003665,4,6,10,6,2
NM_001374,6,13,4,2,5
NM_024663,104,111,50,59,70
NM_024662,619,597,259,245,205
NM_024667,239,259,99,71,84
NM_005853,48,34,31,29,17
NM_005851,177,206,95,59,46
NM_005850,914,832,369,285,208
NM_005857,648,667,250,174,171
NM_005854,24,40,15,12,11
NM_005859,224,237,131,85,76
NM_005858,391,429,200,201,198
NM_018622,171,147,57,47,44
NM_006922,6,8,1,5,5
NM_001305082,218,223,115,81,88
NM_002492,478,471,167,103,87
NM_002496,666,738,321,215,215
NM_001252612,819,840,339,333,332
NM_002495,371,330,123,66,86
NM_001349451,160,274,128,146,160
NM_001287237,111,89,53,37,26
NM_017762,37,61,8,15,10
NM_001204446,44,57,36,19,12
NM_001136108,238,280,166,136,100
NM_152393,15,32,11,7,3
NM_152391,19,19,6,1,6
NM_152390,12,15,6,6,4
NM_152395,201,165,94,84,66
NM_032287,178,176,136,66,45
NM_033066,24,30,24,16,9
NM_003596,138,179,65,43,39
NM_001322437,1668,1730,740,523,448
NM_014939,227,292,127,99,82
NM_001025579,121,161,43,29,42
NM_003000,786,845,330,240,243
NM_001318380,366,355,187,105,85
NM_001318381,66,66,31,24,20
NM_001320942,435,403,143,112,108
NM_014517,68,95,50,53,49
NM_018339,67,75,24,22,14
NM_003001,117,138,58,27,34
NM_015210,37,61,45,36,33
NM_015214,103,120,43,39,41
NM_018335,30,29,16,29,23
NM_001313954,504,417,210,168,152
NM_001195144,17,9,5,4,2
NM_012079,66,106,78,48,49
NM_001127500,36,46,8,12,7
NM_001313959,220,237,90,72,59
NM_012073,3760,3990,1558,1078,945
NM_001083536,20,20,7,3,10
NM_001083538,3,1,6,5,6
NM_005144,1,2,2,3,3
NM_005147,392,321,146,130,145
NM_005146,604,734,336,379,277
NM_001178061,66,88,58,28,38
NM_001354107,106,82,38,39,44
NM_001354103,211,192,51,50,68
NM_001810,253,318,178,122,72
NM_001354459,19,14,7,8,3
NM_012291,474,412,265,195,137
NM_012293,1360,1497,548,434,488
NM_001355274,9,3,2,1,2
NM_012294,36,32,18,14,12
NM_001918,158,114,61,52,55
NM_001919,545,646,296,183,172
NM_001916,1248,1414,715,398,378
NM_001254752,600,569,211,141,131
NM_004435,94,144,67,43,40
NM_001912,716,747,285,227,198
NM_004431,212,309,250,171,161
NM_199290,158,157,72,49,32
NM_001321167,5,7,7,7,8
NM_001321160,85,73,21,22,11
NM_001195304,32,51,15,4,6
NM_001321163,16,10,6,5,3
NM_001353828,22,28,17,23,17
NM_201442,24,9,9,4,7
NM_001288631,99,81,48,37,37
NM_006948,882,1000,384,210,210
NM_019034,16,18,17,7,9
NM_006947,827,718,279,231,217
NM_001008491,3078,2785,958,770,673
NM_001008493,553,614,228,166,179
NM_020808,130,161,81,112,133
NM_020802,10,5,5,5,3
NM_020807,30,47,25,21,14
NM_020806,269,237,101,83,81
NM_001620,3411,3992,1976,1355,1153
NM_020202,83,63,23,18,19
NM_020753,227,253,149,117,103
NM_001624,60,72,65,46,30
NM_145017,5,2,3,1,1
