AccNum,cdReads0_RPF_1,cdReads1_RPF_1,cdReads2_RPF_1,cdReads3_RPF_1,cdReads4_RPF_1
NM_005323,3,3,6,3,2
NM_005322,3958,3997,3084,2150,1247
NM_001349382,48,50,28,24,26
NM_152794,32,27,16,12,12
NM_152793,19,18,10,6,5
NM_152791,28,8,10,7,6
NM_001010000,32,24,11,11,12
NM_001286813,48,30,16,14,11
NM_017921,702,679,385,310,260
NM_024496,384,312,223,193,147
NM_006252,13,9,2,1,1
NM_001009944,44,40,69,47,74
NM_012161,90,70,61,34,60
NM_001282526,69,65,45,34,46
NM_012164,63,43,43,31,31
NM_001349660,37,27,20,20,16
NM_012168,10,4,5,5,4
NM_006255,18,17,23,6,5
NM_032940,395,432,281,157,145
NM_024531,220,227,161,110,80
NM_017922,69,64,42,47,41
NM_145166,13,20,23,18,9
NM_001173543,49,52,38,38,26
NM_001258359,218,228,142,93,79
NM_198897,275,263,180,138,101
NM_001258353,1159,850,639,424,384
NM_152868,2,2,4,5,1
NM_001323342,138,71,54,42,46
NM_001162407,126,107,120,116,106
NM_001258459,5,1,2,1,2
NM_001042522,148,101,58,31,27
NM_001042,9,8,5,2,3
NM_004747,184,226,236,218,225
NM_001516,98,78,57,55,43
NM_004034,606,440,243,164,131
NM_001515,1,4,6,4,4
NM_004748,73,49,32,17,19
NM_004749,761,604,498,343,293
NM_001142286,162,105,86,61,68
NM_021932,559,535,435,267,195
NM_004429,22,39,36,27,26
NM_007217,138,106,68,39,37
NM_022353,94,48,35,21,25
NM_022350,4,3,3,2,1
NM_006892,54,54,40,20,24
NM_006893,147,113,60,62,47
NM_006896,88,68,56,47,24
NM_006897,35,21,11,2,7
NM_006899,759,657,410,239,228
NM_001943,106,94,55,32,48
NM_004424,244,196,159,117,86
NM_001142569,116,72,57,56,49
NM_001142568,267,195,118,96,113
NM_001031855,11,22,10,13,6
NM_030573,67,64,56,32,30
NM_004877,85,40,13,14,23
NM_012260,137,99,64,47,34
NM_001024678,35,33,22,16,11
NM_003329,672,519,364,196,158
NM_004420,6,7,11,14,5
NM_016261,44,35,23,21,19
NM_016262,54,38,37,19,32
NM_016263,273,323,220,131,119
NM_032985,215,159,101,97,76
NM_198183,128,92,36,36,41
NM_016269,26,24,17,8,12
NM_004422,298,250,128,132,99
NM_198189,163,115,65,55,47
NM_002293,4702,3852,2508,1943,1590
NM_030581,104,65,54,33,45
NM_001290043,393,367,246,168,141
NM_181714,14,9,5,5,5
NM_001198909,434,315,168,123,99
NM_007156,12,8,6,10,2
NM_173084,90,56,37,35,37
NM_001198903,161,137,103,59,81
NM_173083,109,93,53,38,27
NM_001300739,45,14,18,12,14
NM_018352,91,64,33,17,27
NM_006302,641,529,328,258,196
NM_007215,85,38,35,31,35
NM_007214,199,134,93,70,89
NM_007213,179,166,75,62,45
NM_181723,23,28,16,11,7
NM_001350628,51,33,11,15,11
NM_052875,95,121,51,44,43
NM_007219,30,28,23,12,19
NM_007218,121,82,38,42,30
NM_003918,28,27,10,11,5
NM_001206897,95,90,59,36,35
NM_001010860,11,10,7,4,6
NM_198141,38,10,9,11,7
NM_003910,1013,818,437,279,253
NM_001190274,409,317,178,145,142
NM_052876,477,625,469,294,238
NM_003914,39,43,33,22,18
NM_003915,782,671,372,288,210
NM_001308351,5,7,5,3,3
NM_001318058,48,44,23,13,14
NM_001351684,7,6,6,5,2
NM_014498,129,144,76,68,82
NM_001618,1323,972,565,468,451
NM_199360,698,744,452,272,253
NM_001174098,7,5,6,6,4
NM_001323512,171,183,104,55,57
NM_001164664,75,70,31,30,29
NM_198147,25,18,13,4,9
NM_007076,17,16,17,14,9
NM_032947,62,51,42,31,24
NM_001320309,225,204,115,81,79
NM_001029976,93,57,43,30,23
NM_130898,24,17,12,7,4
NM_032312,97,68,57,35,43
NM_001242924,179,152,84,74,61
NM_032943,123,102,69,47,47
NM_173620,44,36,32,31,11
NM_173627,80,88,75,55,29
NM_001167867,359,325,187,139,116
NM_020197,95,79,48,45,52
NM_152624,102,83,33,30,36
NM_152649,4,4,3,3,2
NM_032316,19,17,10,6,5
NM_006951,157,121,64,76,51
NM_001080779,759,663,545,348,316
NM_006950,4,4,3,5,1
NM_032314,148,102,64,44,36
NM_173614,27,23,9,9,3
NM_152357,17,11,7,6,7
NM_145288,8,9,7,4,2
NM_145285,4,7,6,8,5
NM_005775,533,572,315,208,163
NM_145287,10,3,4,1,2
NM_001145642,63,65,36,34,30
NM_152339,72,65,35,26,18
NM_153015,16,10,7,8,3
NM_001286035,279,246,105,103,113
NM_207336,13,15,13,3,6
NM_207334,8,3,4,4,2
NM_003155,52,47,35,31,19
NM_001282444,504,545,423,281,224
NM_005028,71,63,49,32,28
NM_014646,53,40,30,25,18
NM_006437,351,213,119,127,90
NM_014640,244,174,154,131,113
NM_014641,647,535,286,216,170
NM_014643,159,87,68,71,48
NM_005516,221,189,105,66,48
NM_006430,3106,2266,1407,943,844
NM_005515,7,6,3,3,3
NM_005512,12,21,15,15,8
NM_014649,661,578,336,295,239
NM_005510,73,72,51,30,23
NM_001172438,25163,20719,18807,13254,9972
NM_006308,3,6,4,1,1
NM_006309,121,127,72,56,66
NM_139239,6,4,8,3,6
NM_003776,246,203,121,77,80
NM_006307,695,530,374,214,172
NM_003772,22,8,6,4,10
NM_006305,428,263,101,65,83
NM_177995,40,22,25,17,12
NM_031407,1890,1282,838,752,819
NM_001419,1023,811,436,270,240
NM_001353100,89,76,47,33,21
NM_006445,2841,2236,1925,1489,1520
NM_001256214,307,240,186,111,129
NM_152308,226,131,63,43,33
NM_001256964,133,90,76,62,42
NM_152658,60,42,16,21,24
NM_001320179,10,9,4,3,10
NM_032345,104,72,38,31,22
NM_152305,47,43,39,25,29
NM_152655,9,4,9,4,1
NM_032341,82,86,40,37,22
NM_032340,504,451,231,167,130
NM_032343,74,54,22,12,16
NM_001185077,3995,3426,1855,1112,1051
NM_000725,65,61,46,26,23
NM_001185072,346,299,251,171,161
NM_001347733,53,63,47,34,34
NM_006736,85,99,52,28,20
NM_001037637,847,642,313,222,199
NM_001353009,31,23,17,22,17
NM_001037633,185,136,86,49,53
NM_000723,14,17,11,8,7
NM_002799,2020,1682,1098,792,678
NM_020312,154,126,63,44,27
NM_001355406,23,9,13,9,13
NM_002790,1086,971,690,380,321
NM_002793,3013,2712,1949,1111,984
NM_002795,1084,905,476,289,230
NM_002794,1663,1376,884,530,401
NM_002796,2224,2002,1467,923,725
NM_001355409,14,16,6,5,3
NM_138431,55,35,51,20,15
NM_001514,323,235,131,96,77
NM_006939,50,43,18,32,21
NM_001635,14,12,1,5,7
NM_001318203,178,130,98,63,61
NM_001318202,333,293,211,152,104
NM_020232,200,199,181,96,83
NM_000287,72,47,33,28,17
NM_001258205,3,18,3,9,6
NM_001206864,30,17,15,7,5
NM_032796,291,285,155,93,86
NM_015514,287,277,167,116,108
NM_015513,48,39,23,12,12
NM_001320222,137,107,95,71,53
NM_015511,304,305,222,146,115
NM_021959,127,84,39,31,15
NM_020981,31,34,24,17,22
NM_030753,8,9,5,3,4
NM_001278657,522,356,244,148,157
NM_019619,232,217,127,90,106
NM_019613,202,245,171,150,124
NM_001349192,80,70,47,51,69
NM_020897,4,8,10,7,5
NM_001270401,364,303,169,139,110
NM_033338,140,97,54,40,43
NM_004489,122,104,48,43,41
NM_001136195,717,755,532,366,310
NM_001136194,182,140,137,78,76
NM_052844,456,402,285,203,125
NM_052845,67,42,27,28,17
NM_052846,118,149,108,60,47
NM_001076786,228,172,141,110,100
NM_001354199,112,101,61,57,65
NM_015411,665,492,267,169,129
NM_001301828,67,68,38,14,17
NM_001178010,268,223,183,97,82
NM_170745,566,572,428,303,218
NM_177538,84,71,49,37,19
NM_001321772,15,13,4,8,6
NM_001040105,2,5,7,3,2
NM_183008,35,33,24,17,18
NM_198581,8,6,5,9,5
NM_138335,70,42,26,28,16
NM_001322487,7,10,10,9,9
NM_138336,447,371,196,132,95
NM_001278381,138,94,65,48,37
NM_138330,26,22,17,12,10
NM_183002,164,116,96,53,61
NM_001303448,319,272,185,177,141
NM_001255995,46,48,19,12,19
NM_032824,44,38,34,15,12
NM_001217,32,28,20,21,13
NM_001211,331,230,111,143,131
NM_001143912,49,54,59,27,27
NM_022168,45,34,30,17,15
NM_001353214,74,67,35,26,45
NM_001358292,89,48,35,22,23
NM_001353740,1,1,1,2,1
NM_022160,14,11,6,3,6
NM_022163,198,169,113,76,65
NM_022165,22,31,9,10,7
NM_030912,65,105,79,76,66
NM_021129,234,224,169,96,82
NM_030917,353,277,156,125,116
NM_030915,22,10,4,1,1
NM_030918,303,229,134,106,75
NM_030919,311,230,190,159,171
NM_058229,6,8,5,4,1
NM_021120,117,102,57,44,26
NM_138481,2,7,4,7,2
NM_001308164,272,209,148,123,109
NM_001322260,22,15,23,16,17
NM_001322267,139,130,91,76,71
NM_001033045,18,10,5,7,2
NM_001190482,50,41,33,19,17
NM_001141936,137,105,74,49,19
NM_198584,39,27,14,12,10
NM_001317805,87,77,59,55,35
NM_001321685,9,8,7,7,2
NM_001005751,30,28,13,5,3
NM_007212,174,177,124,85,83
NM_017619,28,25,22,11,13
NM_017617,1751,1337,1082,834,672
NM_017615,567,578,358,247,198
NM_017613,147,146,95,53,45
NM_012208,150,98,77,74,58
NM_001316311,1438,1177,641,322,318
NM_001711,1161,867,528,437,363
NM_004486,283,261,163,136,146
NM_012204,470,378,257,185,166
NM_012205,127,81,43,41,29
NM_018396,65,43,41,26,21
NM_144703,510,460,241,169,156
NM_133452,911,892,750,547,407
NM_006931,109,53,43,32,32
NM_006930,325,216,161,68,82
NM_000033,38,26,29,25,17
NM_006937,98,75,48,32,30
NM_017924,204,134,89,56,37
NM_003216,59,63,25,15,4
NM_017926,201,164,106,89,73
NM_153221,139,125,149,135,74
NM_153223,24,22,24,20,15
NM_001206559,27,15,7,6,2
NM_001324165,9,11,9,5,5
NM_004269,91,63,56,25,24
NM_001330169,20,21,8,14,4
NM_004267,13,14,16,11,7
NM_001001436,47,21,17,4,9
NM_004263,68,62,42,29,28
NM_001001433,73,58,53,45,38
NM_004260,255,227,199,161,189
NM_001124767,80,65,30,14,20
NM_001291415,88,85,68,52,49
NM_001135644,292,226,106,92,91
NM_001135642,65,56,44,37,26
NM_004304,62,62,73,60,34
NM_001164496,1,6,2,1,5
NM_001281453,559,602,518,372,284
NM_014818,9,4,3,5,6
NM_020470,203,225,164,99,81
NM_001324301,2593,2290,1481,1039,968
NM_025113,48,28,13,9,20
NM_020474,156,141,91,62,80
NM_025115,82,44,54,38,33
NM_001324309,245,231,167,94,88
NM_015227,60,54,34,39,18
NM_198795,4,1,6,6,2
NM_198794,69,74,67,39,46
NM_016526,67,64,30,18,22
NM_016524,8,10,8,10,7
NM_001010983,95,72,67,34,50
NM_175875,133,96,59,37,22
NM_175874,4,3,1,3,3
NM_175876,103,53,55,44,25
NM_175871,22,29,15,11,11
NM_175872,15,7,9,12,7
NM_004477,110,71,46,35,34
NM_001277403,12,11,9,5,8
NM_002160,1134,1152,1353,961,753
NM_013242,286,254,243,121,82
NM_002166,47,75,29,27,30
NM_002167,602,1404,505,330,229
NM_013341,266,180,122,90,69
NM_002168,330,262,170,115,123
NM_001199860,26,24,21,16,13
NM_001303530,482,451,399,267,224
NM_004474,12,6,4,1,3
NM_001303534,5,6,14,4,6
NM_013246,9,6,10,4,10
NM_001136200,110,124,69,48,37
NM_003558,35,18,18,10,9
NM_001024596,43,45,27,25,18
NM_203290,212,200,174,102,115
NM_001040697,63,40,25,13,14
NM_001040694,413,414,254,205,230
NM_001257975,920,887,593,563,551
NM_001305242,40,42,35,20,19
NM_016586,138,136,86,60,49
NM_001773,11,8,4,3,2
NM_016589,110,62,66,41,30
NM_002305,6590,5560,2975,2081,1803
NM_001349346,250,184,102,73,60
NM_001126118,633,582,281,200,192
NM_002309,19,14,7,9,6
NM_024577,2,4,6,4,3
NM_024571,65,61,35,20,28
NM_024573,310,215,101,87,74
NM_001256510,697,518,221,171,154
NM_001166426,83,107,80,60,46
NM_001316942,130,119,81,40,33
NM_016133,38,25,15,16,19
NM_024578,86,64,49,35,20
NM_152444,29,22,8,11,9
NM_032424,66,37,18,13,17
NM_001004304,48,40,28,16,16
NM_032427,179,121,90,83,69
NM_001130964,25,19,18,29,9
NM_001130965,512,391,249,193,196
NM_032423,5,10,4,2,3
NM_001130969,39,53,54,43,33
NM_032429,645,578,360,263,201
NM_014850,12,11,11,11,12
NM_001144989,5,4,3,2,3
NM_015853,493,443,241,144,134
NM_175062,50,70,47,30,28
NM_014023,43,34,28,14,15
NM_001004301,22,10,12,9,7
NM_031885,102,93,45,35,34
NM_181892,72,53,44,20,29
NM_001014445,42,34,23,15,11
NM_019028,107,98,55,49,39
NM_014587,337,394,253,148,142
NM_014586,109,117,71,49,46
NM_014584,174,125,84,44,55
NM_001351517,314,204,132,112,94
NM_138813,41,20,19,17,15
NM_000212,402,267,136,133,93
NM_015721,465,374,281,204,154
NM_021916,32,30,15,17,10
NM_021913,507,763,537,333,340
NM_001145369,109,72,73,58,45
NM_007315,515,349,193,174,127
NM_018139,193,113,96,60,50
NM_018136,282,214,152,150,151
NM_018137,174,136,92,67,61
NM_152424,36,36,27,13,15
NM_018135,291,239,146,105,66
NM_018132,90,49,33,15,15
NM_018133,65,41,31,22,20
NM_018130,35,25,14,14,13
NM_001145365,37,25,20,14,13
NM_005228,496,458,419,310,272
NM_001289824,57,67,45,43,22
NM_001159677,808,508,305,206,209
NM_015512,3,6,12,10,16
NM_018215,589,507,305,185,164
NM_000428,232,203,218,180,156
NM_005659,431,357,223,122,126
NM_005308,163,90,71,63,67
NM_014369,79,70,33,28,16
NM_005650,222,227,191,141,113
NM_014365,16,22,6,3,7
NM_014363,375,357,280,184,196
NM_014362,85,66,27,13,18
NM_005657,815,627,309,262,232
NM_032280,79,75,30,22,20
NM_003851,69,69,34,23,20
NM_032283,130,159,78,56,45
NM_032286,168,141,70,54,55
NM_001308054,77,36,26,30,24
NM_032288,211,148,112,58,61
NM_001271420,37,30,25,8,18
NM_015185,147,87,62,31,45
NM_015187,54,83,53,34,30
NM_001286837,40,39,16,14,18
NM_005221,13,10,3,7,7
NM_001017927,10,7,2,5,4
NM_014754,278,279,155,115,119
NM_000211,1,2,3,2,1
NM_001004343,5,5,1,7,2
NM_001009924,20,15,16,4,7
NM_001330420,95,70,45,38,44
NM_174983,214,195,114,82,73
NM_152519,43,18,17,18,15
NM_001291163,131,87,61,43,35
NM_001304499,87,67,39,24,29
NM_015379,541,507,221,158,140
NM_001135773,42,35,42,28,23
NM_000216,3,1,4,5,23
NM_203349,16,27,10,7,7
NM_152517,39,22,18,10,7
NM_152516,377,340,189,132,97
NM_001258376,235,217,117,102,84
NM_001258373,145,157,125,106,104
NM_145018,53,33,31,19,20
NM_001301365,15,7,7,8,5
NM_183422,69,34,37,17,21
NM_033489,27,23,19,13,20
NM_001322015,20,15,10,11,13
NM_033484,26,28,23,11,20
NM_001162429,593,428,278,173,162
NM_033480,107,63,55,45,41
NM_001330390,78,71,44,40,34
NM_001024,3208,2487,1551,887,742
NM_001330395,275,282,193,158,136
NM_001020,3517,2978,1942,1223,1093
NM_001321272,8,10,7,9,2
NM_001028,704,673,321,207,177
NM_016062,352,284,145,102,71
NM_016063,155,107,85,63,44
NM_016060,85,63,38,29,25
NM_001010935,122,54,48,29,22
NM_016066,51,52,24,14,20
NM_016067,123,122,89,53,46
NM_016065,465,344,185,135,128
NM_001193552,48,17,21,15,23
NM_016068,227,185,100,74,72
NM_004737,9,13,26,8,8
NM_002205,198,144,97,69,58
NM_001166111,312,306,257,201,166
NM_001037540,45,34,19,18,15
NM_001271634,420,391,282,184,167
NM_001282662,143,140,94,83,59
NM_001008528,62,55,57,52,52
NM_001240,148,120,78,71,60
NM_002202,9,7,8,6,3
NM_001031720,74,61,53,26,38
NM_001031721,30,15,12,13,13
NM_001031727,152,96,84,44,35
NM_001031725,64,42,36,23,23
NM_003796,164,163,87,95,92
NM_005701,66,65,34,31,27
NM_001207018,138,139,79,51,66
NM_001321099,66,44,40,52,35
NM_002109,550,410,262,226,197
NM_001111125,35,24,14,9,11
NM_016205,46,61,51,42,27
NM_016202,179,154,43,41,21
NM_016203,17,18,13,5,7
NM_016200,167,106,89,42,46
NM_153348,77,46,30,41,29
NM_001174146,6,9,4,1,6
NM_018696,31,21,17,17,5
NM_001318252,337,337,181,102,91
NM_001172780,33,9,7,13,7
NM_001539,1541,1145,698,504,414
NM_001134479,68,71,43,36,37
NM_001530,381,306,331,203,187
NM_001531,54,46,31,27,20
NM_001533,2400,1932,1120,801,681
NM_001536,2327,1848,1157,903,749
NM_001318253,156,117,86,73,59
NM_001306206,335,312,179,149,106
NM_198963,137,85,78,84,62
NM_001282934,34,34,44,35,27
NM_181708,17,15,12,9,11
NM_007278,467,370,207,119,120
NM_001282931,61,49,40,20,17
NM_000046,70,68,40,25,34
NM_181705,30,28,20,14,5
NM_181706,34,39,21,17,13
NM_001350602,25,20,16,11,17
NM_194247,230,163,4,2,7
NM_001194986,5,2,3,1,3
NM_001160148,39,30,27,23,12
NM_133480,234,219,138,110,89
NM_003979,79,64,42,32,32
NM_001355120,769,517,302,247,228
NM_003972,111,135,101,85,94
NM_001351800,7,4,5,3,3
NM_001201536,60,35,37,23,21
NM_001350113,1,2,1,2,1
NM_001351804,8,13,8,8,9
NM_004388,49,43,18,19,14
NM_001083953,352,238,169,143,130
NM_001083956,401,336,152,113,90
NM_006113,76,48,32,12,22
NM_207344,115,98,59,29,21
NM_007097,256,218,80,60,62
NM_007096,878,668,383,232,201
NM_024747,86,54,31,35,32
NM_024744,1,5,4,3,2
NM_024742,100,87,60,31,26
NM_024741,62,62,55,45,34
NM_001320327,909,790,362,198,180
NM_001029997,8,6,1,3,4
NM_001029991,236,204,138,147,92
NM_032564,4,2,2,2,2
NM_017551,5,2,4,5,1
NM_017550,192,222,158,132,82
NM_017553,89,86,81,73,91
NM_001320329,104,84,46,41,35
NM_017554,130,116,72,59,29
NM_173601,105,77,44,34,32
NM_173602,216,149,147,104,92
NM_001347934,7,7,6,3,7
NM_019058,161,66,47,54,40
NM_014956,100,99,68,71,67
NM_001286581,390,383,366,284,256
NM_001300981,370,244,141,65,76
NM_001300980,65,48,27,25,17
NM_001113407,240,218,154,114,110
NM_001080791,95,55,43,29,22
NM_001271641,1076,1019,495,312,243
NM_001105537,182,209,224,153,115
NM_139033,53,55,40,34,23
NM_001243246,697,540,409,297,256
NM_145914,172,120,84,66,56
NM_153029,81,84,61,55,41
NM_001439,182,120,60,60,44
NM_001128423,21,17,10,7,7
NM_001554,1267,1037,1302,866,790
NM_001172773,103,53,38,34,32
NM_005065,823,586,354,287,284
NM_207318,119,90,51,43,42
NM_207315,7,10,11,9,3
NM_001256658,303,308,162,92,75
NM_207310,4,2,1,3,1
NM_138924,331,285,128,124,85
NM_138927,3266,2417,1358,926,991
NM_005822,153,113,62,47,33
NM_005530,170,130,58,70,54
NM_005827,239,193,115,88,78
NM_005824,219,165,147,109,115
NM_005533,97,91,43,33,20
NM_001288980,32,21,16,18,18
NM_005828,864,586,302,275,232
NM_006320,356,183,85,69,56
NM_024913,13,16,18,12,16
NM_001286139,16,18,16,14,13
NM_003791,76,131,105,88,95
NM_006325,1246,827,358,263,227
NM_003794,247,168,99,74,65
NM_006329,22,9,10,2,4
NM_003799,154,147,78,49,56
NM_001197181,881,652,370,252,219
NM_001080452,119,101,86,49,49
NM_001324446,26,32,22,20,12
NM_024917,11,11,7,6,8
NM_000449,67,74,36,36,34
NM_006391,980,855,494,335,356
NM_032361,58,47,55,27,25
NM_032366,267,201,121,70,52
NM_032364,82,48,39,36,31
NM_032368,66,41,32,19,23
NM_152678,70,53,31,17,26
NM_152679,13,11,12,7,3
NM_001307986,115,119,71,42,45
NM_006392,558,541,436,318,259
NM_198243,20,18,11,13,10
NM_001307980,24,27,9,8,11
NM_001442,82,76,58,36,34
NM_003478,102,73,62,36,40
NM_001003690,204,156,115,95,84
NM_001312909,106,69,29,37,28
NM_001003699,64,63,64,38,36
NM_014117,227,204,99,74,94
NM_004672,229,171,177,137,90
NM_001319137,12,11,7,6,4
NM_199133,29,21,11,10,12
NM_015575,595,464,277,291,275
NM_018670,13,6,5,2,5
NM_001319681,16,8,5,3,6
NM_018674,3,7,2,1,2
NM_018676,32,40,28,13,13
NM_001142935,110,76,20,24,15
NM_001142930,126,86,56,48,45
NM_001040061,9,6,6,3,2
NM_001278677,17,15,10,6,10
NM_001323631,50,39,31,22,15
NM_001353432,8,10,9,15,11
NM_002444,685,482,272,235,200
NM_002446,4,6,6,5,11
NM_002441,19,20,15,10,12
NM_002442,56,29,13,13,15
NM_000989,1241,982,698,436,384
NM_031940,41,58,40,15,17
NM_002449,25,17,8,6,6
NM_014688,57,59,40,20,22
NM_014689,395,299,267,229,246
NM_005791,399,328,243,146,183
NM_152374,226,210,151,95,66
NM_004124,174,98,67,38,42
NM_005795,76,54,29,42,40
NM_001178032,121,74,43,32,20
NM_004582,255,186,141,111,90
NM_170725,28,20,14,10,7
NM_001244766,98,61,57,24,19
NM_031924,24,9,5,4,5
NM_002152,74,34,22,14,19
NM_020151,311,375,259,203,134
NM_001301778,78,71,37,30,34
NM_001101330,45,22,27,7,18
NM_033544,82,55,25,29,19
NM_033547,131,107,55,43,48
NM_033549,49,63,36,26,27
NM_033018,109,82,73,58,39
NM_001346401,35,30,24,8,9
NM_020156,31,25,21,13,18
NM_001319228,168,125,113,139,133
NM_001282690,49,47,39,37,28
NM_001237,703,606,441,328,295
NM_001236,51,40,27,23,19
NM_001282695,24,20,5,8,11
NM_001207067,1323,1004,519,376,335
NM_004585,29,16,12,7,6
NM_001353230,100,105,72,50,32
NM_001320918,463,333,212,156,157
NM_080651,345,283,161,99,97
NM_001320912,853,572,256,171,151
NM_022104,145,154,169,105,91
NM_001282166,94,90,90,51,43
NM_022100,238,186,88,55,48
NM_021103,6080,5183,2490,1221,933
NM_004589,194,193,109,60,73
NM_021107,349,289,158,113,84
NM_080654,82,97,27,30,27
NM_021105,131,92,69,41,26
NM_000076,67,45,17,16,6
NM_033138,649,492,288,285,223
NM_001322206,33,19,34,14,15
NM_019090,20,10,13,11,11
NM_019091,5,7,7,5,3
NM_019096,143,121,71,71,61
NM_080659,3,4,1,2,1
NM_018059,1,1,1,1,2
NM_014326,32,20,15,15,13
NM_182488,4,3,7,3,2
NM_001031677,31,24,30,15,15
NM_182480,62,45,27,22,23
NM_182487,280,233,175,163,115
NM_017634,19,16,13,3,7
NM_017636,96,81,64,55,31
NM_017637,111,61,57,60,60
NM_017661,15,5,10,4,2
NM_005654,70,58,48,30,27
NM_017633,144,87,93,92,46
NM_001142798,121,92,70,43,33
NM_017638,64,72,38,47,24
NM_001145525,494,397,224,212,207
NM_004461,898,681,355,268,239
NM_004463,24,27,26,19,17
NM_019891,18,26,15,7,9
NM_019896,296,214,111,70,51
NM_004464,91,79,48,35,25
NM_001947,55,64,42,26,20
NM_001946,2808,1343,1247,1086,803
NM_001949,224,184,112,69,65
NM_001494,748,505,312,258,205
NM_001493,448,330,242,165,146
NM_018235,315,229,127,93,107
NM_001301132,187,183,146,92,60
NM_000017,79,36,37,28,21
NM_006915,135,102,66,37,38
NM_030934,197,121,75,80,69
NM_006912,126,88,61,37,36
NM_006910,156,124,135,108,114
NM_017946,100,68,46,28,17
NM_017947,20,18,16,14,8
NM_003897,31,33,18,18,12
NM_003890,6,3,11,9,8
NM_203301,57,35,12,16,7
NM_001134316,3,4,9,10,2
NM_003898,176,205,174,104,91
NM_153240,50,30,17,7,9
NM_001099404,89,93,85,67,40
NM_004205,16,17,12,5,4
NM_004204,138,135,70,47,39
NM_001345982,149,130,100,79,38
NM_019070,513,412,240,199,216
NM_015670,164,142,120,92,99
NM_001330182,19,14,9,5,7
NM_021072,4,9,34,32,31
NM_004209,13,15,7,12,6
NM_004208,243,157,73,70,56
NM_198552,55,42,24,21,11
NM_198557,20,18,16,6,9
NM_022817,101,164,88,67,62
NM_022818,43,22,15,14,10
NM_054027,5,6,8,6,5
NM_001161376,88,70,41,33,26
NM_001031734,104,95,51,43,39
NM_001324321,117,173,130,110,102
NM_019848,17,24,32,14,11
NM_025176,45,55,44,21,19
NM_015157,255,226,187,153,96
NM_020414,740,551,466,369,322
NM_020410,234,258,226,167,141
NM_014951,10,8,6,5,1
NM_025179,134,193,231,145,97
NM_016545,573,302,133,105,138
NM_016544,6,3,5,2,3
NM_016547,416,448,344,215,152
NM_015154,318,264,144,87,87
NM_144981,15,15,8,10,7
NM_144982,58,41,27,35,51
NM_024884,94,57,38,19,36
NM_019112,15,29,31,17,14
NM_024881,187,164,95,67,45
NM_016548,430,416,240,190,157
NM_145059,25,9,16,10,9
NM_015894,1030,760,470,299,240
NM_015895,513,428,281,177,220
NM_175854,19,24,18,11,16
NM_017491,978,930,519,445,365
NM_001350204,10,6,11,4,5
NM_145055,92,69,38,28,31
NM_001012994,68,42,35,23,32
NM_145057,31,30,10,12,7
NM_014976,159,133,113,97,141
NM_001288708,153,124,62,39,27
NM_002140,949,733,395,286,257
NM_002141,26,26,10,8,5
NM_014974,85,55,70,53,45
NM_002146,59,68,81,40,32
NM_001242932,69,54,24,18,13
NM_007238,73,89,54,37,43
NM_013328,335,270,169,137,95
NM_013326,75,61,39,30,18
NM_001303513,16,33,32,39,20
NM_001297760,46,48,27,29,22
NM_013320,46,34,28,21,29
NM_013321,285,270,247,181,150
NM_000332,32,39,46,35,34
NM_024086,101,109,46,44,31
NM_012111,847,730,376,250,204
NM_019110,27,19,21,16,9
NM_005007,112,102,56,70,36
NM_001006109,222,196,81,78,60
NM_018119,104,96,84,65,66
NM_152692,88,53,39,25,21
NM_001012662,698,557,455,271,221
NM_003099,447,298,170,152,139
NM_003098,69,67,66,39,25
NM_003095,367,265,150,110,100
NM_001331164,106,85,46,53,23
NM_001160354,30,23,9,5,9
NM_145637,121,70,38,25,29
NM_003091,2424,2422,1535,818,879
NM_003090,120,68,43,38,33
NM_003093,905,774,456,319,268
NM_003092,222,140,82,60,54
NM_017919,32,19,15,17,15
NM_002858,226,170,83,86,52
NM_032382,251,197,172,118,73
NM_001104587,110,63,34,25,17
NM_017918,186,146,76,44,33
NM_002852,18,18,14,5,6
NM_002853,92,77,64,29,31
NM_002850,519,615,660,524,440
NM_001166215,4,5,8,5,2
NM_002857,285,197,100,77,64
NM_002855,214,216,213,109,94
NM_024558,37,28,36,19,17
NM_030811,315,301,133,112,109
NM_001098784,60,65,17,13,13
NM_024552,39,31,30,12,5
